Lithuanian,lt,ltwiki,http://dumps.wikimedia.org/ltwiki/latest/ltwiki-latest-pages-articles.xml.bz2,01-May-2016,143068409
Latvian,lv,lvwiki,http://dumps.wikimedia.org/lvwiki/latest/lvwiki-latest-pages-articles.xml.bz2,01-May-2016,87289419
Maithili,mai,maiwiki,http://dumps.wikimedia.org/maiwiki/latest/maiwiki-latest-pages-articles.xml.bz2,01-May-2016,3194527
Banyumasan,map-bms,map_bmswiki,http://dumps.wikimedia.org/map_bmswiki/latest/map_bmswiki-latest-pages-articles.xml.bz2,01-May-2016,4003420
Moksha,mdf,mdfwiki,http://dumps.wikimedia.org/mdfwiki/latest/mdfwiki-latest-pages-articles.xml.bz2,01-May-2016,716898
Malagasy,mg,mgwiki,http://dumps.wikimedia.org/mgwiki/latest/mgwiki-latest-pages-articles.xml.bz2,01-May-2016,19646274
Meadow Mari,mhr,mhrwiki,http://dumps.wikimedia.org/mhrwiki/latest/mhrwiki-latest-pages-articles.xml.bz2,01-May-2016,4140918
Marshallese,mh,mhwiki,http://dumps.wikimedia.org/mhwiki/latest/mhwiki-latest-pages-articles.xml.bz2,01-May-2016,18357
Minangkabau,min,minwiki,http://dumps.wikimedia.org/minwiki/latest/minwiki-latest-pages-articles.xml.bz2,01-May-2016,18050570
Maori,mi,miwiki,http://dumps.wikimedia.org/miwiki/latest/miwiki-latest-pages-articles.xml.bz2,01-May-2016,1707624
Macedonian,mk,mkwiki,http://dumps.wikimedia.org/mkwiki/latest/mkwiki-latest-pages-articles.xml.bz2,01-May-2016,107135741
Malayalam,ml,mlwiki,http://dumps.wikimedia.org/mlwiki/latest/mlwiki-latest-pages-articles.xml.bz2,01-May-2016,76148716
Mongolian,mn,mnwiki,http://dumps.wikimedia.org/mnwiki/latest/mnwiki-latest-pages-articles.xml.bz2,01-May-2016,21554661
Moldavian,mo,mowiki,http://dumps.wikimedia.org/mowiki/latest/mowiki-latest-pages-articles.xml.bz2,01-May-2016,407309
Hill Mari,mrj,mrjwiki,http://dumps.wikimedia.org/mrjwiki/latest/mrjwiki-latest-pages-articles.xml.bz2,01-May-2016,2568364
Marathi,mr,mrwiki,http://dumps.wikimedia.org/mrwiki/latest/mrwiki-latest-pages-articles.xml.bz2,01-May-2016,34158945
Malay,ms,mswiki,http://dumps.wikimedia.org/mswiki/latest/mswiki-latest-pages-articles.xml.bz2,01-May-2016,147752313
Maltese,mt,mtwiki,http://dumps.wikimedia.org/mtwiki/latest/mtwiki-latest-pages-articles.xml.bz2,01-May-2016,7577374
Muscogee,mus,muswiki,http://dumps.wikimedia.org/muswiki/latest/muswiki-latest-pages-articles.xml.bz2,01-May-2016,4368
Mirandese,mwl,mwlwiki,http://dumps.wikimedia.org/mwlwiki/latest/mwlwiki-latest-pages-articles.xml.bz2,01-May-2016,7795605
Burmese,my,myvwiki,http://dumps.wikimedia.org/myvwiki/latest/myvwiki-latest-pages-articles.xml.bz2,01-May-2016,1742898
Erzya,myv,mywiki,http://dumps.wikimedia.org/mywiki/latest/mywiki-latest-pages-articles.xml.bz2,01-May-2016,24843606
Mazandarani,mzn,mznwiki,http://dumps.wikimedia.org/mznwiki/latest/mznwiki-latest-pages-articles.xml.bz2,01-May-2016,5333770
Nahuatl,nah,nahwiki,http://dumps.wikimedia.org/nahwiki/latest/nahwiki-latest-pages-articles.xml.bz2,01-May-2016,4482689
Neapolitan,nap,napwiki,http://dumps.wikimedia.org/napwiki/latest/napwiki-latest-pages-articles.xml.bz2,01-May-2016,4668719
Nauruan,na,nawiki,http://dumps.wikimedia.org/nawiki/latest/nawiki-latest-pages-articles.xml.bz2,01-May-2016,418485
Dutch Low Saxon,nds-nl,nds_nlwiki,http://dumps.wikimedia.org/nds_nlwiki/latest/nds_nlwiki-latest-pages-articles.xml.bz2,01-May-2016,6036228
Low Saxon,nds,ndswiki,http://dumps.wikimedia.org/ndswiki/latest/ndswiki-latest-pages-articles.xml.bz2,01-May-2016,23813430
Nepali,ne,newiki,http://dumps.wikimedia.org/newiki/latest/newiki-latest-pages-articles.xml.bz2,01-May-2016,21790276
Newar,new,newwiki,http://dumps.wikimedia.org/newwiki/latest/newwiki-latest-pages-articles.xml.bz2,01-May-2016,14760251
Ndonga,ng,ngwiki,http://dumps.wikimedia.org/ngwiki/latest/ngwiki-latest-pages-articles.xml.bz2,01-May-2016,83229
Dutch,nl,nlwiki,http://dumps.wikimedia.org/nlwiki/latest/nlwiki-latest-pages-articles.xml.bz2,01-May-2016,1153852209
Dutch,nl,nlwiki,http://dumps.wikimedia.org/nlwiki/latest/nlwiki-latest-pages-articles1.xml.bz2,01-May-2016,151281279
Dutch,nl,nlwiki,http://dumps.wikimedia.org/nlwiki/latest/nlwiki-latest-pages-articles2.xml.bz2,01-May-2016,181221265
Dutch,nl,nlwiki,http://dumps.wikimedia.org/nlwiki/latest/nlwiki-latest-pages-articles3.xml.bz2,01-May-2016,313633729
Dutch,nl,nlwiki,http://dumps.wikimedia.org/nlwiki/latest/nlwiki-latest-pages-articles4.xml.bz2,01-May-2016,507690213
Norwegian (Nynorsk),nn,nnwiki,http://dumps.wikimedia.org/nnwiki/latest/nnwiki-latest-pages-articles.xml.bz2,01-May-2016,96734343
Novial,nov,novwiki,http://dumps.wikimedia.org/novwiki/latest/novwiki-latest-pages-articles.xml.bz2,01-May-2016,929316
Norwegian (Bokmël),no,nowiki,http://dumps.wikimedia.org/nowiki/latest/nowiki-latest-pages-articles.xml.bz2,01-May-2016,482851108
Norman,nrm,nrmwiki,http://dumps.wikimedia.org/nrmwiki/latest/nrmwiki-latest-pages-articles.xml.bz2,01-May-2016,1206693
Northern Sotho,nso,nsowiki,http://dumps.wikimedia.org/nsowiki/latest/nsowiki-latest-pages-articles.xml.bz2,01-May-2016,1534787
Navajo,nv,nvwiki,http://dumps.wikimedia.org/nvwiki/latest/nvwiki-latest-pages-articles.xml.bz2,01-May-2016,1297032
Chichewa,ny,nywiki,http://dumps.wikimedia.org/nywiki/latest/nywiki-latest-pages-articles.xml.bz2,01-May-2016,267259
Occitan,oc,ocwiki,http://dumps.wikimedia.org/ocwiki/latest/ocwiki-latest-pages-articles.xml.bz2,01-May-2016,58800575
Oromo,om,omwiki,http://dumps.wikimedia.org/omwiki/latest/omwiki-latest-pages-articles.xml.bz2,01-May-2016,892995
Oriya,or,orwiki,http://dumps.wikimedia.org/orwiki/latest/orwiki-latest-pages-articles.xml.bz2,01-May-2016,15304918
Ossetian,os,oswiki,http://dumps.wikimedia.org/oswiki/latest/oswiki-latest-pages-articles.xml.bz2,01-May-2016,5294999
Pangasinan,pag,pagwiki,http://dumps.wikimedia.org/pagwiki/latest/pagwiki-latest-pages-articles.xml.bz2,01-May-2016,1076469
Kapampangan,pam,pamwiki,http://dumps.wikimedia.org/pamwiki/latest/pamwiki-latest-pages-articles.xml.bz2,01-May-2016,7888151
Papiamentu,pap,papwiki,http://dumps.wikimedia.org/papwiki/latest/papwiki-latest-pages-articles.xml.bz2,01-May-2016,1004215
Punjabi,pa,pawiki,http://dumps.wikimedia.org/pawiki/latest/pawiki-latest-pages-articles.xml.bz2,01-May-2016,22682292
Picard,pcd,pcdwiki,http://dumps.wikimedia.org/pcdwiki/latest/pcdwiki-latest-pages-articles.xml.bz2,01-May-2016,2842391
Pennsylvania German,pdc,pdcwiki,http://dumps.wikimedia.org/pdcwiki/latest/pdcwiki-latest-pages-articles.xml.bz2,01-May-2016,889070
Palatinate German,pfl,pflwiki,http://dumps.wikimedia.org/pflwiki/latest/pflwiki-latest-pages-articles.xml.bz2,01-May-2016,2480152
Norfolk,pih,pihwiki,http://dumps.wikimedia.org/pihwiki/latest/pihwiki-latest-pages-articles.xml.bz2,01-May-2016,492630
Pali,pi,piwiki,http://dumps.wikimedia.org/piwiki/latest/piwiki-latest-pages-articles.xml.bz2,01-May-2016,508441
Polish,pl,plwiki,http://dumps.wikimedia.org/plwiki/latest/plwiki-latest-pages-articles.xml.bz2,01-May-2016,1444306382
Polish,pl,plwiki,http://dumps.wikimedia.org/plwiki/latest/plwiki-latest-pages-articles1.xml.bz2,01-May-2016,187499559
Polish,pl,plwiki,http://dumps.wikimedia.org/plwiki/latest/plwiki-latest-pages-articles2.xml.bz2,01-May-2016,201966798
Polish,pl,plwiki,http://dumps.wikimedia.org/plwiki/latest/plwiki-latest-pages-articles3.xml.bz2,01-May-2016,352310590
Polish,pl,plwiki,http://dumps.wikimedia.org/plwiki/latest/plwiki-latest-pages-articles4.xml.bz2,01-May-2016,702649045
Piedmontese,pms,pmswiki,http://dumps.wikimedia.org/pmswiki/latest/pmswiki-latest-pages-articles.xml.bz2,01-May-2016,10978046
Western Punjabi,pnb,pnbwiki,http://dumps.wikimedia.org/pnbwiki/latest/pnbwiki-latest-pages-articles.xml.bz2,01-May-2016,10965526
Pontic,pnt,pntwiki,http://dumps.wikimedia.org/pntwiki/latest/pntwiki-latest-pages-articles.xml.bz2,01-May-2016,399122
Pashto,ps,pswiki,http://dumps.wikimedia.org/pswiki/latest/pswiki-latest-pages-articles.xml.bz2,01-May-2016,8672450
Portuguese,pt,ptwiki,http://dumps.wikimedia.org/ptwiki/latest/ptwiki-latest-pages-articles.xml.bz2,01-May-2016,1243759378
Portuguese,pt,ptwiki,http://dumps.wikimedia.org/ptwiki/latest/ptwiki-latest-pages-articles1.xml.bz2,01-May-2016,158612795
Portuguese,pt,ptwiki,http://dumps.wikimedia.org/ptwiki/latest/ptwiki-latest-pages-articles2.xml.bz2,01-May-2016,201924081
Portuguese,pt,ptwiki,http://dumps.wikimedia.org/ptwiki/latest/ptwiki-latest-pages-articles3.xml.bz2,01-May-2016,282990661
Portuguese,pt,ptwiki,http://dumps.wikimedia.org/ptwiki/latest/ptwiki-latest-pages-articles4.xml.bz2,01-May-2016,600215841
Quechua,qu,quwiki,http://dumps.wikimedia.org/quwiki/latest/quwiki-latest-pages-articles.xml.bz2,01-May-2016,9131957
Romansh,rm,rmwiki,http://dumps.wikimedia.org/rmwiki/latest/rmwiki-latest-pages-articles.xml.bz2,01-May-2016,3585011
Romani,rmy,rmywiki,http://dumps.wikimedia.org/rmywiki/latest/rmywiki-latest-pages-articles.xml.bz2,01-May-2016,436778
Kirundi,rn,rnwiki,http://dumps.wikimedia.org/rnwiki/latest/rnwiki-latest-pages-articles.xml.bz2,01-May-2016,229395
Aromanian,roa-rup,roa_rupwiki,http://dumps.wikimedia.org/roa_rupwiki/latest/roa_rupwiki-latest-pages-articles.xml.bz2,01-May-2016,653732
Tarantino,roa-tara,roa_tarawiki,http://dumps.wikimedia.org/roa_tarawiki/latest/roa_tarawiki-latest-pages-articles.xml.bz2,01-May-2016,5393680
Romanian,ro,rowiki,http://dumps.wikimedia.org/rowiki/latest/rowiki-latest-pages-articles.xml.bz2,01-May-2016,354151836
Rusyn,rue,ruewiki,http://dumps.wikimedia.org/ruewiki/latest/ruewiki-latest-pages-articles.xml.bz2,01-May-2016,1990361
Russian,ru,ruwiki,http://dumps.wikimedia.org/ruwiki/latest/ruwiki-latest-pages-articles.xml.bz2,02-May-2016,2823317663
Russian,ru,ruwiki,http://dumps.wikimedia.org/ruwiki/latest/ruwiki-latest-pages-articles1.xml-p000000004p000311181.bz2,01-May-2016,329221486
Russian,ru,ruwiki,http://dumps.wikimedia.org/ruwiki/latest/ruwiki-latest-pages-articles2.xml-p000311186p001453597.bz2,01-May-2016,474281430
Russian,ru,ruwiki,http://dumps.wikimedia.org/ruwiki/latest/ruwiki-latest-pages-articles3.xml-p001453604p003081524.bz2,01-May-2016,698005990
Russian,ru,ruwiki,http://dumps.wikimedia.org/ruwiki/latest/ruwiki-latest-pages-articles4.xml-p003081525p006366115.bz2,02-May-2016,1321666592
Kinyarwanda,rw,rwwiki,http://dumps.wikimedia.org/rwwiki/latest/rwwiki-latest-pages-articles.xml.bz2,01-May-2016,740243
Sakha,sah,sahwiki,http://dumps.wikimedia.org/sahwiki/latest/sahwiki-latest-pages-articles.xml.bz2,01-May-2016,8942896
Sanskrit,sa,sawiki,http://dumps.wikimedia.org/sawiki/latest/sawiki-latest-pages-articles.xml.bz2,01-May-2016,12087854
Sicilian,scn,scnwiki,http://dumps.wikimedia.org/scnwiki/latest/scnwiki-latest-pages-articles.xml.bz2,01-May-2016,10215103
Scots,sco,scowiki,http://dumps.wikimedia.org/scowiki/latest/scowiki-latest-pages-articles.xml.bz2,01-May-2016,37766198
Sardinian,sc,scwiki,http://dumps.wikimedia.org/scwiki/latest/scwiki-latest-pages-articles.xml.bz2,01-May-2016,3234363
Sindhi,sd,sdwiki,http://dumps.wikimedia.org/sdwiki/latest/sdwiki-latest-pages-articles.xml.bz2,01-May-2016,3562472
Northern Sami,se,sewiki,http://dumps.wikimedia.org/sewiki/latest/sewiki-latest-pages-articles.xml.bz2,01-May-2016,2627435
Sango,sg,sgwiki,http://dumps.wikimedia.org/sgwiki/latest/sgwiki-latest-pages-articles.xml.bz2,01-May-2016,227203
Serbo-Croatian,sh,shwiki,http://dumps.wikimedia.org/shwiki/latest/shwiki-latest-pages-articles.xml.bz2,01-May-2016,333677692
Simple English,simple,simplewiki,http://dumps.wikimedia.org/simplewiki/latest/simplewiki-latest-pages-articles.xml.bz2,01-May-2016,117625968
Sinhalese,si,siwiki,http://dumps.wikimedia.org/siwiki/latest/siwiki-latest-pages-articles.xml.bz2,01-May-2016,27505351
Slovak,sk,skwiki,http://dumps.wikimedia.org/skwiki/latest/skwiki-latest-pages-articles.xml.bz2,01-May-2016,176968348
Slovenian,sl,slwiki,http://dumps.wikimedia.org/slwiki/latest/slwiki-latest-pages-articles.xml.bz2,01-May-2016,160639782
Samoan,sm,smwiki,http://dumps.wikimedia.org/smwiki/latest/smwiki-latest-pages-articles.xml.bz2,01-May-2016,553105
Shona,sn,snwiki,http://dumps.wikimedia.org/snwiki/latest/snwiki-latest-pages-articles.xml.bz2,01-May-2016,1087611
Somali,so,sowiki,http://dumps.wikimedia.org/sowiki/latest/sowiki-latest-pages-articles.xml.bz2,01-May-2016,5072380
Albanian,sq,sqwiki,http://dumps.wikimedia.org/sqwiki/latest/sqwiki-latest-pages-articles.xml.bz2,01-May-2016,55574424
Sranan,srn,srnwiki,http://dumps.wikimedia.org/srnwiki/latest/srnwiki-latest-pages-articles.xml.bz2,01-May-2016,582392
Serbian,sr,srwiki,http://dumps.wikimedia.org/srwiki/latest/srwiki-latest-pages-articles.xml.bz2,01-May-2016,316662707
Swati,ss,sswiki,http://dumps.wikimedia.org/sswiki/latest/sswiki-latest-pages-articles.xml.bz2,01-May-2016,433168
Saterland Frisian,stq,stqwiki,http://dumps.wikimedia.org/stqwiki/latest/stqwiki-latest-pages-articles.xml.bz2,01-May-2016,2650787
Sesotho,st,stwiki,http://dumps.wikimedia.org/stwiki/latest/stwiki-latest-pages-articles.xml.bz2,01-May-2016,271234
Sundanese,su,suwiki,http://dumps.wikimedia.org/suwiki/latest/suwiki-latest-pages-articles.xml.bz2,01-May-2016,15451113
Swedish,sv,svwiki,http://dumps.wikimedia.org/svwiki/latest/svwiki-latest-pages-articles.xml.bz2,01-May-2016,1119297125
Swahili,sw,swwiki,http://dumps.wikimedia.org/swwiki/latest/swwiki-latest-pages-articles.xml.bz2,01-May-2016,20411618
Silesian,szl,szlwiki,http://dumps.wikimedia.org/szlwiki/latest/szlwiki-latest-pages-articles.xml.bz2,01-May-2016,2715382
Tamil,ta,tawiki,http://dumps.wikimedia.org/tawiki/latest/tawiki-latest-pages-articles.xml.bz2,01-May-2016,101733267
Tetum,tet,tetwiki,http://dumps.wikimedia.org/tetwiki/latest/tetwiki-latest-pages-articles.xml.bz2,01-May-2016,685129
Telugu,te,tewiki,http://dumps.wikimedia.org/tewiki/latest/tewiki-latest-pages-articles.xml.bz2,01-May-2016,88124556
Tajik,tg,tgwiki,http://dumps.wikimedia.org/tgwiki/latest/tgwiki-latest-pages-articles.xml.bz2,01-May-2016,16898691
Thai,th,thwiki,http://dumps.wikimedia.org/thwiki/latest/thwiki-latest-pages-articles.xml.bz2,01-May-2016,192749941
Tigrinya,ti,tiwiki,http://dumps.wikimedia.org/tiwiki/latest/tiwiki-latest-pages-articles.xml.bz2,01-May-2016,241738
Turkmen,tk,tkwiki,http://dumps.wikimedia.org/tkwiki/latest/tkwiki-latest-pages-articles.xml.bz2,01-May-2016,3323486
Tagalog,tl,tlwiki,http://dumps.wikimedia.org/tlwiki/latest/tlwiki-latest-pages-articles.xml.bz2,01-May-2016,37028904
Tswana,tn,tnwiki,http://dumps.wikimedia.org/tnwiki/latest/tnwiki-latest-pages-articles.xml.bz2,01-May-2016,981639
Tongan,to,towiki,http://dumps.wikimedia.org/towiki/latest/towiki-latest-pages-articles.xml.bz2,01-May-2016,694844
Tok Pisin,tpi,tpiwiki,http://dumps.wikimedia.org/tpiwiki/latest/tpiwiki-latest-pages-articles.xml.bz2,01-May-2016,1254812
Turkish,tr,trwiki,http://dumps.wikimedia.org/trwiki/latest/trwiki-latest-pages-articles.xml.bz2,01-May-2016,380467743
Tsonga,ts,tswiki,http://dumps.wikimedia.org/tswiki/latest/tswiki-latest-pages-articles.xml.bz2,01-May-2016,505430
Tatar,tt,ttwiki,http://dumps.wikimedia.org/ttwiki/latest/ttwiki-latest-pages-articles.xml.bz2,01-May-2016,40020027
Tumbuka,tum,tumwiki,http://dumps.wikimedia.org/tumwiki/latest/tumwiki-latest-pages-articles.xml.bz2,01-May-2016,207166
Twi,tw,twwiki,http://dumps.wikimedia.org/twwiki/latest/twwiki-latest-pages-articles.xml.bz2,01-May-2016,156108
Tuvan,tyv,tyvwiki,http://dumps.wikimedia.org/tyvwiki/latest/tyvwiki-latest-pages-articles.xml.bz2,01-May-2016,1196930
Tahitian,ty,tywiki,http://dumps.wikimedia.org/tywiki/latest/tywiki-latest-pages-articles.xml.bz2,01-May-2016,376894
Udmurt,udm,udmwiki,http://dumps.wikimedia.org/udmwiki/latest/udmwiki-latest-pages-articles.xml.bz2,01-May-2016,1733435
Uyghur,ug,ugwiki,http://dumps.wikimedia.org/ugwiki/latest/ugwiki-latest-pages-articles.xml.bz2,01-May-2016,4377221
Ukrainian,uk,ukwiki,http://dumps.wikimedia.org/ukwiki/latest/ukwiki-latest-pages-articles.xml.bz2,01-May-2016,876786938
Urdu,ur,urwiki,http://dumps.wikimedia.org/urwiki/latest/urwiki-latest-pages-articles.xml.bz2,01-May-2016,78421860
Uzbek,uz,uzwiki,http://dumps.wikimedia.org/uzwiki/latest/uzwiki-latest-pages-articles.xml.bz2,01-May-2016,48622084
Venetian,vec,vecwiki,http://dumps.wikimedia.org/vecwiki/latest/vecwiki-latest-pages-articles.xml.bz2,01-May-2016,9036147
Vepsian,vep,vepwiki,http://dumps.wikimedia.org/vepwiki/latest/vepwiki-latest-pages-articles.xml.bz2,01-May-2016,2142482
Venda,ve,vewiki,http://dumps.wikimedia.org/vewiki/latest/vewiki-latest-pages-articles.xml.bz2,01-May-2016,221989
Vietnamese,vi,viwiki,http://dumps.wikimedia.org/viwiki/latest/viwiki-latest-pages-articles.xml.bz2,01-May-2016,443497930
West Flemish,vls,vlswiki,http://dumps.wikimedia.org/vlswiki/latest/vlswiki-latest-pages-articles.xml.bz2,01-May-2016,5411485
Volapôk,vo,vowiki,http://dumps.wikimedia.org/vowiki/latest/vowiki-latest-pages-articles.xml.bz2,01-May-2016,19510854
Waray-Waray,war,warwiki,http://dumps.wikimedia.org/warwiki/latest/warwiki-latest-pages-articles.xml.bz2,01-May-2016,191772693
Walloon,wa,wawiki,http://dumps.wikimedia.org/wawiki/latest/wawiki-latest-pages-articles.xml.bz2,01-May-2016,7094220
Wolof,wo,wowiki,http://dumps.wikimedia.org/wowiki/latest/wowiki-latest-pages-articles.xml.bz2,01-May-2016,1471932
Wu,wuu,wuuwiki,http://dumps.wikimedia.org/wuuwiki/latest/wuuwiki-latest-pages-articles.xml.bz2,01-May-2016,3773511
Kalmyk,xal,xalwiki,http://dumps.wikimedia.org/xalwiki/latest/xalwiki-latest-pages-articles.xml.bz2,01-May-2016,1375585
Xhosa,xh,xhwiki,http://dumps.wikimedia.org/xhwiki/latest/xhwiki-latest-pages-articles.xml.bz2,01-May-2016,737264
Mingrelian,xmf,xmfwiki,http://dumps.wikimedia.org/xmfwiki/latest/xmfwiki-latest-pages-articles.xml.bz2,01-May-2016,5855726
Yiddish,yi,yiwiki,http://dumps.wikimedia.org/yiwiki/latest/yiwiki-latest-pages-articles.xml.bz2,01-May-2016,9112356
Yoruba,yo,yowiki,http://dumps.wikimedia.org/yowiki/latest/yowiki-latest-pages-articles.xml.bz2,01-May-2016,9089563
Zhuang,za,zawiki,http://dumps.wikimedia.org/zawiki/latest/zawiki-latest-pages-articles.xml.bz2,01-May-2016,489413
Zeelandic,zea,zeawiki,http://dumps.wikimedia.org/zeawiki/latest/zeawiki-latest-pages-articles.xml.bz2,01-May-2016,2149122
Classical Chinese,zh-classical,zh_classicalwiki,http://dumps.wikimedia.org/zh_classicalwiki/latest/zh_classicalwiki-latest-pages-articles.xml.bz2,01-May-2016,9057808
Min Nan,zh-min-nan,zh_min_nanwiki,http://dumps.wikimedia.org/zh_min_nanwiki/latest/zh_min_nanwiki-latest-pages-articles.xml.bz2,01-May-2016,20285515
Cantonese,zh-yue,zh_yuewiki,http://dumps.wikimedia.org/zh_yuewiki/latest/zh_yuewiki-latest-pages-articles.xml.bz2,01-May-2016,30841762
Chinese,zh,zhwiki,http://dumps.wikimedia.org/zhwiki/latest/zhwiki-latest-pages-articles.xml.bz2,01-May-2016,1256296165
Chinese,zh,zhwiki,http://dumps.wikimedia.org/zhwiki/latest/zhwiki-latest-pages-articles1.xml.bz2,01-May-2016,179745394
Chinese,zh,zhwiki,http://dumps.wikimedia.org/zhwiki/latest/zhwiki-latest-pages-articles2.xml.bz2,01-May-2016,246115969
Chinese,zh,zhwiki,http://dumps.wikimedia.org/zhwiki/latest/zhwiki-latest-pages-articles3.xml.bz2,01-May-2016,364023580
Chinese,zh,zhwiki,http://dumps.wikimedia.org/zhwiki/latest/zhwiki-latest-pages-articles4.xml.bz2,01-May-2016,466340541
Zulu,zu,zuwiki,http://dumps.wikimedia.org/zuwiki/latest/zuwiki-latest-pages-articles.xml.bz2,01-May-2016,1146305
